"","doc_id","paragraph_id","sentence_id","sentence","token_id","token","lemma","upos","xpos","feats","head_token_id","dep_rel","deps","misc","temporality"
"508","VI_014_242",106,1,"no youd be so stuffed","3","be","be","AUX","VB","VerbForm=Inf","5","cop",NA,NA,"uncategorized"
"509","VI_001_676",739,1,"xxx try the road like","2","try","try","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"510","TD_449_716",179,1,"Grover loves blue","2","loves","love","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"511","TD_465_541",211,1,"go up and down huh","1","go","go","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"512","VI_008_707",1826,1,"<move it> = laughs","2","move","move","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"513","VI_015_195",510,1,"she is looking around","2","is","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"present"
"514","TD_467_433",337,1,"pants are too small now","2","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","cop",NA,NA,"present"
"515","VI_033_820",237,1,"well Ill tell you exactly what it ends up being but I think its supposed to be like a dollar twenty or xxx","2","Ill","Ill","AUX","MD","VerbForm=Fin","3","aux",NA,NA,"displaced"
"516","VI_047_440",519,1,"she got blue finger nails thats right","2","got","get","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"517","VI_012_562",1549,1,"hes gonna stop your presents right there","2","gon","go","VERB","VBG","Abbr=Yes|Tense=Pres|VerbForm=Part","0","root",NA,"SpaceAfter=No","displaced"
"518","VI_008_707",1306,1,"and he was like","3","was","be","AUX","VBD","Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin","4","cop",NA,NA,"displaced"
"519","TD_474_966",401,1,"its a family tradition when they go away to buy some gifts to remember their stay","7","go","go","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","advcl",NA,NA,"present"
"520","VI_005_411",1143,1,"are you smiling at Miles","1","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"present"
"521","TD_443_341",657,1,"then the girls are all gonna get older","4","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","6","aux",NA,NA,"displaced"
"522","VI_008_707",933,1,"=gasps trick or treat","2","gasps","gasp","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"523","TD_445_217",2249,1,"whered you put it","1","whered","where","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"524","VI_015_195",265,1,"come on xxx","1","come","come","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"525","VI_002_336",477,1,"I know","2","know","know","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"526","VI_003_405",25,1,"this is my favorite song she sings","2","is","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","5","cop",NA,NA,"present"
"527","TD_449_716",552,1,"plop =laughs","1","plop","plop","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"528","VI_033_820",964,1,"play with the beans","1","play","play","VERB","VB","VerbForm=Inf","0","root",NA,NA,"uncategorized"
"529","VI_008_707",674,1,"I mean really","2","mean","mean","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"530","VI_033_820",120,1,"but maybe when hes sixteen","4","hes","he","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","5","cop",NA,NA,"present"
"531","TD_447_448",1180,1,"I wanna I want to xxx","4","want","want","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"displaced"
"532","VI_003_405",520,1,"I didnt bring her a surprise","2","did","do","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","4","aux",NA,"SpaceAfter=No","displaced"
"533","TD_477_217",409,1,"<must be> = sings","2","must","must","AUX","MD","VerbForm=Fin","6","aux",NA,NA,"displaced"
"534","TD_444_402",533,1,"I like you","2","like","like","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"535","VI_008_707",716,1,"is the jab giant jumparee scary","1","is","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","6","cop",NA,NA,"present"
"536","VI_012_562",497,1,"yeah it should have been delivered","3","should","should","AUX","MD","VerbForm=Fin","6","aux",NA,NA,"displaced"
"537","VI_008_707",1364,1,"heres a bite of guacamole on the fork","1","heres","here","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"538","VI_047_440",484,1,"bib off","1","bib","bib","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"539","TD_444_402",203,1,"he goes he goes do you think I can just tell Mom not to get me any Christmas presents and just get me a bottle of crown","2","goes","go","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"540","VI_047_440",85,1,"gonna try this sausage","1","gon","go","VERB","VBG","Abbr=Yes|Tense=Pres|VerbForm=Part","0","root",NA,"SpaceAfter=No","displaced"
"541","TD_464_188",381,1,"Mommy its not fair","3","s","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","5","cop",NA,NA,"present"
"542","TD_465_541",443,1,"we couldnt wait to feed you your first solid food baby","2","could","could","AUX","MD","VerbForm=Fin","4","aux",NA,"SpaceAfter=No","displaced"
"543","TD_477_217",522,1,"maybe h her didnt have anything","4","did","do","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","6","aux",NA,"SpaceAfter=No","displaced"
"544","TD_436_678",2266,1,"we won you Janey lose","2","won","win","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"545","TD_447_448",659,1,"yeah I lost my phone","3","lost","lose","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"546","VI_047_440",299,1,"shes like Im not missing it","4","m","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","6","aux",NA,NA,"present"
"547","VI_008_707",975,1,"do you say thank you","1","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"present"
"548","TD_449_716",333,1,"Mommy can you fall down","2","can","can","AUX","MD","VerbForm=Fin","4","aux",NA,NA,"displaced"
"549","TD_436_678",2282,1,"it dont see me","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,"SpaceAfter=No","present"
"550","TD_443_341",699,2,"because I think her heads in a fog because","3","think","think","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","9","advcl",NA,NA,"present"
"551","TD_447_448",917,1,"yeah they definitely are going to question a little","4","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","5","aux",NA,NA,"displaced"
"552","TD_467_433",81,1,"he bitedc his self","2","bitedc","bitedc","VERB","VB","VerbForm=Inf","0","root",NA,NA,"uncategorized"
"553","VI_008_707",525,1,"and Im probably more tired than you are today","3","m","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","6","cop",NA,NA,"present"
"554","TD_449_716",458,1,"=cries","2","cries","cry","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"555","VI_033_820",343,1,"MEDICAL something else","1","MEDICAL","Medical","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"556","VI_003_405",987,1,"he took like a three hour nap today","2","took","take","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"557","VI_002_336",839,1,"nope were going to leave the wipes","2","were","be","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","3","aux",NA,NA,"displaced"
"558","VI_018_924",9,1,"well there is this one","3","is","be","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"559","TD_463_254",317,1,"do you know xxx on the ground","1","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"present"
"560","TD_474_966",91,1,"look at this thing","1","look","look","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"561","TD_477_217",745,1,"opened","1","opened","open","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","displaced"
"562","VI_015_195",359,1,"and then as she gets older we can have somoene just like tucking it in her onesie","5","gets","get","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","6","aux",NA,NA,"present"
"563","VI_014_242",118,1,"alright so what Id like you to do buddy","4","Id","y","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"564","TD_445_217",1173,1,"we cant do Sunday mornings","2","cant","cant","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"565","VI_005_263",183,1,"woo look at you","2","look","look","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"566","TD_447_448",1057,1,"how were they","2","were","be","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","1","cop",NA,NA,"displaced"
"567","VI_008_707",895,1,"its up to eighty pounds is what it holds","6","is","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","7","cop",NA,NA,"present"
"568","VI_001_676",1623,1,"girl can I borrow that","2","can","can","AUX","MD","VerbForm=Fin","4","aux",NA,NA,"displaced"
"569","TD_447_448",610,1,"I love how she does more though","2","love","love","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"570","TD_443_341",244,1,"no its my turn now","3","s","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","5","cop",NA,NA,"present"
"571","VI_047_440",280,1,"are you getting sleepy","1","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"present"
"572","VI_047_440",612,1,"look look look xxx","1","look","look","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"573","TD_465_541",125,1,"designing planning to do something some fixing or something","1","designing","design","VERB","VBG","VerbForm=Ger","0","root",NA,NA,"present"
"574","TD_436_678",1461,1,"he doesnt like <anybody> = exclaims at all","2","does","do","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","4","aux",NA,"SpaceAfter=No","present"
"575","VI_003_405",769,1,"alright well I dont have to leave for an hour","4","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","6","aux",NA,"SpaceAfter=No","displaced"
"576","TD_465_541",312,1,"what are those hiding on the window sill","2","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,NA,"present"
"577","TD_449_716",129,1,"um so thats how you xxx","1","um","um","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"578","VI_002_336",46,2,"you know the diapers actually smell like soap now I can smell them","2","know","know","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"579","VI_014_242",245,1,"make music that we all adore","1","make","make","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"580","VI_012_562",515,1,"we have house numbers on our house =laughs","2","have","have","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"581","TD_445_217",215,1,"wants to go camping","1","wants","want","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"582","VI_012_562",1113,1,"and hell just do this for hours","4","do","do","VERB","VB","VerbForm=Inf","0","root",NA,NA,"uncategorized"
"583","TD_449_716",64,1,"did you do good listening Cottie did you do good listening","1","did","do","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","3","aux",NA,NA,"displaced"
"584","VI_012_562",1197,1,"no I think no","3","think","think","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"585","TD_463_254",387,1,"I know Bubba I know","2","know","know","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"586","VI_003_405",64,1,"<take me deeper than my feet would ever wander> = sings","2","take","take","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"587","TD_447_448",320,1,"what are you doing","2","are","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,NA,"present"
"588","TD_463_254",752,1,"so they say","3","say","say","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"589","TD_445_217",462,1,"I want to start making the kids on I want to go on Sunday morning","2","want","want","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"displaced"
"590","VI_015_195",337,1,"xxx shes connected xxx","2","shes","she","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","4","cop",NA,NA,"present"
"591","VI_013_206",1414,1,"all good they said","4","said","say","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","displaced"
"592","VI_001_676",55,1,"quit running","1","quit","quit","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"593","VI_012_562",512,1,"yeah but like that fire sign up","6","sign","sign","VERB","VB","VerbForm=Inf","1","conj",NA,NA,"uncategorized"
"594","TD_436_678",589,1,"xxx kids to nap","4","nap","nap","VERB","VB","VerbForm=Inf","2","acl",NA,"SpacesAfter=\n","uncategorized"
"595","TD_477_217",758,1,"<ah follow me> = sings","3","follow","follow","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"596","VI_037_868",176,1,"does","1","does","do","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"597","TD_474_966",415,1,"alright grab your shoes","2","grab","grab","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"598","VI_005_263",536,1,"<lovers they may cause you tears xxx my oh my> = sings","4","may","may","AUX","MD","VerbForm=Fin","5","aux",NA,NA,"displaced"
"599","TD_467_433",45,1,"come on","1","come","come","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"600","VI_001_676",2128,1,"we got ten maybe sixteen gigabyte per month","2","got","get","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"601","TD_467_433",482,1,"well thats good","3","s","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","4","cop",NA,NA,"present"
"602","TD_477_217",567,1,"we just had to sing one song and then we go","3","had","have","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"603","TD_436_678",1337,1,"what do you want Polly","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,NA,"present"
"604","VI_015_195",423,1,"the first one says","4","says","say","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"605","VI_002_336",310,1,"no I would just rather call it terrible Sue","3","would","would","AUX","MD","VerbForm=Fin","6","aux",NA,NA,"displaced"
"606","TD_464_188",273,1,"how many siblings do you have on that side though","4","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","6","aux",NA,NA,"present"
"607","VI_004_415",71,1,"and you look very sleepy","3","look","look","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"608","TD_463_254",182,1,"well my xxx was saying that before he came out and I xxx","4","was","be","AUX","VBD","Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin","5","aux",NA,NA,"displaced"
"609","VI_047_440",219,1,"oh I have some","3","have","have","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"610","TD_477_217",206,1,"or what time Daddys gonna be home","5","gon","go","VERB","VBG","Abbr=Yes|Tense=Pres|VerbForm=Part","0","root",NA,"SpaceAfter=No","displaced"
"611","TD_436_678",1340,1,"thats everything","1","thats","that","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"612","VI_037_868",278,1,"Parenteau and illustrated by DavidWalker","3","illustrated","illustrate","VERB","VBN","Tense=Past|VerbForm=Part","1","conj",NA,NA,"displaced"
"613","TD_443_341",453,1,"just say you know","2","say","say","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"614","TD_436_678",1752,1,"I mean I would like this one but what one would you like","2","mean","mean","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"615","TD_447_448",818,1,"you cant touch","2","cant","cant","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"616","VI_014_242",373,1,"I want xxx go out","2","want","want","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"617","TD_477_217",66,1,"that makes me super self conscious actually but","2","makes","make","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"618","VI_037_868",105,1,"<pew pew pew pew pew> = mimicsgun","2","pew","pew","VERB","VB","Mood=Imp|VerbForm=Fin","6","compound",NA,NA,"uncategorized"
"619","TD_472_829",878,2,"isnt it","1","is","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","3","cop",NA,"SpaceAfter=No","present"
"620","TD_445_217",1077,1,"but he doesnt have to be","3","does","do","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","5","aux",NA,"SpaceAfter=No","displaced"
"621","TD_463_254",179,1,"you went swimming last June with her","2","went","go","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","0","root",NA,NA,"displaced"
"622","TD_449_716",72,1,"thats what the recital is gonna be the dancing","2","what","what","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"displaced"
"623","VI_004_415",65,1,"yeah lets go sit back down","2","let","let","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,"SpaceAfter=No","uncategorized"
"624","TD_464_188",70,1,"she just runs around and kind of oh there goes the ball","3","runs","run","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"625","VI_033_820",1018,1,"as you can see","3","can","can","AUX","MD","VerbForm=Fin","4","aux",NA,NA,"displaced"
"626","VI_015_195",92,1,"=gasps hi","2","gasps","gasp","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"627","VI_015_195",357,1,"but she likes to have that across her belly these xxx likes to lay","3","likes","like","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"628","TD_443_341",301,1,"wait","1","wait","wait","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","uncategorized"
"629","VI_033_820",1345,1,"its time to wave byebye for their <adventures> adventure is at an end","4","wave","wave","VERB","VB","VerbForm=Inf","2","acl",NA,NA,"uncategorized"
"630","VI_008_707",1910,1,"so like it kind of like does that sound","7","does","do","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","9","aux",NA,NA,"present"
"631","VI_033_820",1732,1,"Im going to get it cleaned up","2","m","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"displaced"
"632","VI_033_820",1843,1,"be then be thirsty","1","be","be","AUX","VB","VerbForm=Inf","4","aux",NA,NA,"uncategorized"
"633","VI_012_562",819,1,"should we go say hi","1","should","should","AUX","MD","VerbForm=Fin","3","aux",NA,NA,"displaced"
"634","VI_015_195",502,1,"three we were good and then when we were down at your moms for um chatting with Peg and stuff at like five o clock she like spit up a bunch of mucus but before I gave her her three o clock bottle I pulled off a bunch of hair xxx","3","were","be","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","4","cop",NA,NA,"displaced"
"635","VI_008_707",438,1,"I want Felix","2","want","want","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"636","VI_001_676",592,1,"I know","2","know","know","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"637","TD_443_341",787,1,"I know xxx","2","know","know","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"638","TD_436_678",2219,1,"what is it","2","is","be","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","1","cop",NA,NA,"present"
"639","VI_008_707",1529,1,"why dont you build a snow den says MommyPenguin","2","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","5","aux",NA,"SpaceAfter=No","present"
"640","TD_448_304",361,1,"so like a cool like um corkboard or like whiteboard for his door would be cool","14","would","would","AUX","MD","VerbForm=Fin","16","aux",NA,NA,"displaced"
"641","VI_047_440",631,1,"set set set set go","1","set","set","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"642","TD_449_716",102,1,"we nibble grapes we watch the waves we take a little rest","5","watch","watch","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","parataxis",NA,NA,"present"
"643","TD_464_188",278,1,"have you talked to","1","have","have","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"present"
"644","VI_005_263",930,1,"well Im trying to go anyway","3","m","be","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","4","aux",NA,NA,"present"
"645","TD_449_716",446,1,"=cries","2","cries","cry","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"646","TD_473_844",13,1,"xxx say it does =giggles","2","say","say","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"647","TD_436_678",2288,1,"I wanna go in","2","wan","want","VERB","VBP","Abbr=Yes|Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpaceAfter=No","displaced"
"648","TD_473_844",539,1,"youre painting me","2","painting","paint","VERB","VBG","VerbForm=Ger","1","acl",NA,NA,"present"
"649","VI_007_204",96,1,"<down the bough breaks the cradle will drop> =sings","5","breaks","break","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"650","TD_464_188",72,1,"get Mommy","1","get","get","VERB","VB","VerbForm=Inf","0","root",NA,NA,"uncategorized"
"651","VI_001_676",1110,1,"xxx wait","2","wait","wait","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","uncategorized"
"652","TD_447_448",1292,1,"I cant sit xxx","2","cant","cant","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"653","TD_467_433",547,1,"can you can you close the j g door honey","1","can","can","AUX","MD","VerbForm=Fin","5","aux",NA,NA,"displaced"
"654","VI_008_707",82,1,"was she like its Marie not Maria","1","was","be","AUX","VBD","Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin","3","aux",NA,NA,"displaced"
"655","TD_444_402",633,1,"here you go","3","go","go","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"656","VI_033_820",502,1,"do you want some freeze dried strawberries","1","do","do","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","3","aux",NA,NA,"present"
"657","VI_012_562",485,1,"<so I like> = laughs I drive around and wait <til> until nobodys outside and <just go take <em>","4","like","like","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpaceAfter=No","present"
"658","TD_436_678",1681,1,"I need the xxx Mommy","2","need","need","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"659","TD_472_829",339,1,"we give that some seeds","2","give","give","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"660","VI_005_411",290,1,"studies particles the smallest","2","particles","particle","AUX","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","4","cop",NA,NA,"present"
"661","TD_474_966",22,1,"it youre gonna have to paint at the table","3","gon","go","VERB","VBG","Abbr=Yes|Tense=Pres|VerbForm=Part","0","root",NA,"SpaceAfter=No","displaced"
"662","VI_047_440",162,1,"go to Mamas car","1","go","go","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"663","VI_012_562",1304,1,"were gonna drive to Grandma Grandpas","1","were","be","AUX","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","2","aux",NA,NA,"displaced"
"664","VI_005_411",401,1,"<Ive never been in love like this before> = sings","3","ve","have","AUX","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","7","aux",NA,NA,"present"
"665","TD_443_341",570,1,"you know","2","know","know","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","present"
"666","VI_005_411",31,1,"sure you want more","3","want","want","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","1","ccomp",NA,NA,"present"
"667","VI_005_411",1158,1,"where I gave him um I made these muffins today with broccoli and ham","3","gave","give","VERB","VBD","Mood=Ind|Tense=Past|VerbForm=Fin","7","advcl",NA,NA,"displaced"
"668","VI_003_405",28,1,"go Brooks","1","go","go","VERB","VB","Mood=Imp|VerbForm=Fin","2","compound",NA,NA,"uncategorized"
"669","VI_005_263",602,1,"<youre not here with me> = sings","2","youre","your","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"670","VI_037_868",262,1,"they play some games they laugh and sing","2","play","play","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"671","VI_003_405",193,1,"come on","1","come","come","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,NA,"uncategorized"
"672","VI_033_820",1402,1,"it wants to put you in a pot and eat you probably","2","wants","want","VERB","VBZ","Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
"673","TD_436_678",682,1,"stop","1","stop","stop","VERB","VB","Mood=Imp|VerbForm=Fin","0","root",NA,"SpacesAfter=\n","uncategorized"
"674","VI_018_924",20,1,"yeah you think you think the other one huh","3","think","think","VERB","VBP","Mood=Ind|Tense=Pres|VerbForm=Fin","0","root",NA,NA,"present"
